phi1_center,phi1_lo,phi1_hi,fit_lo,fit_hi,n_signal,n_control,n_depth,cluster_bin,success,sampler_used,optimizer_success,sampler_success,message,mu_prior_center,mu_prior_sigma,f_stream,f_stream_err,mu,mu_err,sigma,sigma_err,bg_tilt,bg_tilt_err,n_stream,n_stream_err,linear_density,linear_density_err,peak_surface_density,peak_surface_density_err,map_neglogpost,acc_frac,track_poly,track_resid
-20.0,-20.5625,-19.4375,0.40034475685255466,3.4003447568525544,2730,2124,14744,False,True,emcee,True,True,emcee_ok,1.9003447568525547,0.35,0.026986439411216166,0.024550417093989245,2.335603814142472,0.39817261614959554,0.23994477057950328,0.26561582231227715,-0.05846705944216884,0.029059535363196165,73.67297959262014,67.02263866659064,65.4870929712179,59.575678814747235,108.88159864330888,156.00998982762894,3006.3461664236365,0.4352620442708333,2.734895145274972,-0.3992913311324999
-19.25,-19.8125,-18.6875,0.35864961625831926,3.3586496162583193,2893,2106,14797,False,True,emcee,True,True,emcee_ok,1.8586496162583193,0.35,0.024123203113962797,0.01752945487495909,1.9255648211658234,0.1740400690955164,0.24812439217207768,0.22608094487035216,-0.04111439365932029,0.0235887516049536,69.78842660869437,50.71271295325665,62.0341569855061,45.07796706956147,99.74048836526785,116.24162557455165,3183.7763109786765,0.5423583984375,2.5049653266443612,-0.5794005054785378
-18.5,-19.0625,-17.9375,0.3053843056855201,3.30538430568552,2829,2088,14542,False,True,emcee,True,True,emcee_ok,1.80538430568552,0.35,0.029700920248008453,0.02457919477108372,1.9820600533516193,0.1509245655128768,0.26759390637523384,0.3139119062238517,0.013916146974553163,0.024346984967580823,84.02390338161591,69.53454200739584,74.68791411699192,61.80848178435186,111.34845026880922,159.85355445326826,3099.0114955474933,0.5082194010416666,2.283855378390298,-0.3017953250386789
-17.75,-18.3125,-17.1875,0.24054882513415743,3.2405488251341574,2802,2054,14215,False,True,emcee,True,True,emcee_ok,1.7405488251341574,0.35,0.05072976707430867,0.052623047116725455,1.7644617015539736,0.26199102455350454,0.5908550252770689,0.44967462710389466,0.036663076779236324,0.02991742161956083,142.14480734221289,147.44977802106473,126.35093985974478,131.06646935205754,85.31150607524019,109.7585853732511,3069.6115309273396,0.5209147135416666,2.0715653005127823,-0.3071035989588087
-17.0,-17.5625,-16.4375,0.16414317460422856,3.1641431746042286,2691,1886,13676,False,True,emcee,True,True,emcee_ok,1.6641431746042286,0.35,0.11065001557838823,0.084981014102903,1.7495092780407298,0.2745073494501886,0.8056593857612209,0.3388368132066457,-0.005062563911487498,0.041393373466999055,297.7591919214427,228.68390895091198,264.6748372635046,203.27458573414398,131.06032773765153,114.76042352312466,2936.974814586806,0.5229899088541666,1.8680950930118132,-0.11858581497108345
-16.25,-16.8125,-15.6875,0.18863590368408278,3.188635903684083,2649,1826,13538,False,True,emcee,True,True,emcee_ok,1.6886359036840828,0.35,0.02291248802499704,0.013090441203697695,1.3659455261105087,0.11825199618401061,0.10960052512856135,0.12429791605505097,-0.008069871999725068,0.02387712553602562,60.695180778217164,34.6765787485952,53.9512718028597,30.823625554306844,196.38084195621673,249.3798899969906,2902.989406125393,0.5085856119791666,1.6734447558873917,-0.30749922977688304
-15.5,-16.0625,-14.9375,-0.03141970079416723,2.9685802992058328,2484,1842,13053,False,True,emcee,True,True,emcee_ok,1.4685802992058328,0.35,0.016290813870320504,0.015987273914688068,1.5834810730041666,0.2908957541929459,0.3515777820455583,0.36635828479021665,-0.0013104846342994567,0.02602575614871428,40.466381653876134,39.71238840408516,35.970117025667676,35.29990080363125,40.81600500758252,58.42437789301083,2734.408629013069,0.5278727213541666,1.4876142891395174,0.0958667838646492
-14.75,-15.3125,-14.1875,-0.16462399225194102,2.835376007748059,2453,1792,12618,False,True,emcee,True,True,emcee_ok,1.335376007748059,0.35,0.028480829042034177,0.02873849286151348,1.3523701338119365,0.14156387808326198,0.12335606097722154,0.17661573766004804,-0.08538418709360289,0.03080670011490527,69.86347364010983,70.49552298929257,62.10086545787541,62.66268710159339,200.83861858431237,351.7887741008073,2669.832411005449,0.4327799479166667,1.3106036927681903,0.04176644104374616
-14.0,-14.5625,-13.4375,-0.2894996085702002,2.7105003914298,2465,1743,12437,False,False,emcee,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH;emcee_ok,1.2105003914297998,0.35,0.1031267562999197,0.12468337426377733,1.3019031116731985,0.11712534625532889,0.5736507227661044,0.7591837642181415,-0.06816147736400746,0.04704307573167589,254.20745427930206,307.3445175602111,225.96218158160184,273.19512672018766,157.14417227606663,281.68759297507637,2679.375423787523,0.3833821614583333,1.1424129667734104,0.15949014489978808
-13.25,-13.8125,-12.6875,-0.3506610970241679,2.649338902975832,2389,1649,12062,False,True,emcee,True,True,emcee_ok,1.149338902975832,0.35,0.12446098673930597,0.036247070391715694,1.0225275180007667,0.09094851173741658,0.4121655782000984,0.0870972331584876,0.05731612920238454,0.03317974289923665,297.33729732020197,86.5942511658088,264.2998198401795,76.97266770294115,255.82042366851843,92.04943867636844,2594.666396356336,0.5650634765625,0.9830421111551779,0.039485406845588766
