phi1_fine,dm_interp
-11.835918426513672,16.90172004699707
-11.820910453796387,16.902854919433594
-11.805902481079102,16.903987884521484
-11.790895462036133,16.905122756958008
-11.775887489318848,16.90625762939453
-11.760880470275879,16.907392501831055
-11.745872497558594,16.908527374267578
-11.730865478515625,16.90966033935547
-11.71585750579834,16.910795211791992
-11.700850486755371,16.911930084228516
-11.685842514038086,16.91306495666504
-11.670835494995117,16.914199829101562
-11.655827522277832,16.915332794189453
-11.640820503234863,16.916467666625977
-11.625812530517578,16.9176025390625
-11.61080551147461,16.918737411499023
-11.595797538757324,16.919872283935547
-11.580790519714355,16.921005249023438
-11.56578254699707,16.92214012145996
-11.550775527954102,16.923274993896484
-11.535767555236816,16.924409866333008
-11.520760536193848,16.92554473876953
-11.505752563476562,16.926677703857422
-11.490745544433594,16.927812576293945
-11.475737571716309,16.92894744873047
-11.46073055267334,16.930082321166992
-11.445722579956055,16.931217193603516
-11.430715560913086,16.932350158691406
-11.4157075881958,16.93348503112793
-11.400700569152832,16.934619903564453
-11.385692596435547,16.935754776000977
-11.370685577392578,16.9368896484375
-11.355677604675293,16.938024520874023
-11.340670585632324,16.939157485961914
-11.325662612915039,16.940292358398438
-11.31065559387207,16.94142723083496
-11.295647621154785,16.942562103271484
-11.280640602111816,16.943696975708008
-11.265632629394531,16.9448299407959
-11.250625610351562,16.945964813232422
-11.235617637634277,16.947099685668945
-11.220610618591309,16.94823455810547
-11.205602645874023,16.949369430541992
-11.190595626831055,16.950502395629883
-11.17558765411377,16.951637268066406
-11.1605806350708,16.95277214050293
-11.145572662353516,16.953907012939453
-11.130565643310547,16.955041885375977
-11.115557670593262,16.956174850463867
-11.100550651550293,16.95730972290039
-11.085542678833008,16.958444595336914
-11.070535659790039,16.959579467773438
-11.055527687072754,16.96071434020996
-11.040520668029785,16.96184730529785
-11.0255126953125,16.962982177734375
-11.010505676269531,16.9641170501709
-10.995497703552246,16.96487045288086
-10.980490684509277,16.96473503112793
-10.965482711791992,16.964599609375
-10.950475692749023,16.96446418762207
-10.935467720031738,16.96432876586914
-10.92046070098877,16.96419334411621
-10.905452728271484,16.964059829711914
-10.8904447555542,16.963924407958984
-10.87543773651123,16.963788986206055
-10.860429763793945,16.963653564453125
-10.845422744750977,16.963518142700195
-10.830414772033691,16.963382720947266
-10.815407752990723,16.963247299194336
-10.800399780273438,16.963111877441406
-10.785392761230469,16.962976455688477
-10.770384788513184,16.962841033935547
-10.755377769470215,16.962705612182617
-10.74036979675293,16.962570190429688
-10.725362777709961,16.962434768676758
-10.710354804992676,16.962299346923828
-10.695347785949707,16.9621639251709
-10.680339813232422,16.96202850341797
-10.665332794189453,16.961894989013672
-10.650324821472168,16.961759567260742
-10.6353178024292,16.961624145507812
-10.620309829711914,16.961488723754883
-10.605302810668945,16.961353302001953
-10.59029483795166,16.961217880249023
-10.575287818908691,16.961082458496094
-10.560279846191406,16.960947036743164
-10.545272827148438,16.960811614990234
-10.530264854431152,16.960676193237305
-10.515257835388184,16.960540771484375
-10.500249862670898,16.960405349731445
-10.48524284362793,16.960269927978516
-10.470234870910645,16.960134506225586
-10.455227851867676,16.959999084472656
-10.44021987915039,16.95986557006836
-10.425212860107422,16.95973014831543
-10.410204887390137,16.9595947265625
-10.395197868347168,16.95945930480957
-10.380189895629883,16.95932388305664
-10.365182876586914,16.95918846130371
-10.350174903869629,16.95905303955078
-10.33516788482666,16.95891761779785
-10.320159912109375,16.958782196044922
-10.305152893066406,16.958646774291992
-10.290144920349121,16.958511352539062
-10.275137901306152,16.958375930786133
-10.260129928588867,16.958240509033203
-10.245122909545898,16.958105087280273
-10.230114936828613,16.957969665527344
-10.215107917785645,16.957836151123047
-10.20009994506836,16.957700729370117
-10.18509292602539,16.957565307617188
-10.170084953308105,16.957429885864258
-10.155077934265137,16.957294464111328
-10.140069961547852,16.9571590423584
-10.125062942504883,16.95702362060547
-10.110054969787598,16.95688819885254
-10.095047950744629,16.95675277709961
-10.080039978027344,16.95661735534668
-10.065032958984375,16.95648193359375
-10.05002498626709,16.95634651184082
-10.035017967224121,16.95621109008789
-10.020009994506836,16.95607566833496
-10.005002975463867,16.95594024658203
-9.989995002746582,16.955806732177734
-9.974987030029297,16.955671310424805
-9.959980010986328,16.955535888671875
-9.944972038269043,16.955400466918945
-9.929965019226074,16.955265045166016
-9.914957046508789,16.955129623413086
-9.89995002746582,16.954994201660156
-9.884942054748535,16.954858779907227
-9.869935035705566,16.954723358154297
-9.854927062988281,16.954587936401367
