phi1_center,map_cluster_bin,map_success,map_mu,map_mu_err,map_sigma,map_sigma_err,map_linear_density,map_linear_density_err,map_peak_surface_density,map_peak_surface_density_err,map_track_poly,map_track_resid,map_f_stream,map_f_stream_err,map_n_stream,map_n_stream_err,alt_cluster_bin,alt_success,alt_mu,alt_mu_err,alt_sigma,alt_sigma_err,alt_linear_density,alt_linear_density_err,alt_peak_surface_density,alt_peak_surface_density_err,alt_track_poly,alt_track_resid,alt_f_stream,alt_f_stream_err,alt_n_stream,alt_n_stream_err
-20.0,False,True,2.1992066393635428,0.0334351870274014,0.4627328787878379,0.023642247477316,255.38297412563068,18.452930178362124,146.7845644053782,12.989708822557814,2.286279080591215,-0.0870724412276722,0.0954982089346665,0.0024995052457773,191.53723059422305,13.839697633771593,False,False,1.757053777553379,,0.0299999999999999,,29.06156844543522,,386.46294625547495,,2.4642525613224664,-0.7071987837690874,0.0116598660845629,,32.694264501114624,
-19.25,False,True,1.8593768352814664,0.4750677063789372,0.4750677063789372,0.4750677063789372,0.0002035166813241,1.3333333333333333,0.0001139366141668,0.7464522629642227,2.132278249625168,-0.2729014143437016,6.922747631654871e-08,2.2606519275344714e-06,0.0001526375109931,1.0,False,True,1.9634658933957696,0.0946097843502835,0.21003417844358,0.0682635036183115,76.14889987846794,30.66057986606677,144.6384392897125,74.84270502099682,2.2741087296539177,-0.3106428362581479,0.0289515080646422,0.011657030195784,85.66751236327644,34.493152349325115
-18.5,False,True,2.036389009231722,0.0218736301184178,0.3549523530018197,0.0154669921858995,351.1050917489551,21.63654598894981,263.07881377751056,19.85556771155278,1.981836092916668,0.0545529163150537,0.1253694540364164,0.0028845856325633,263.3288188117163,16.227409491712358,False,True,1.9340997791157823,0.0194970268070366,0.0472606941569219,0.0142953501834456,43.43628589107604,14.106226614550287,366.6592557446908,162.72413118262418,2.090166825237655,-0.1560670461218727,0.0169496432977664,0.0055045109057818,48.86582162746054,15.869504941369073
-17.75,False,True,1.8271955714570085,0.0245343851435066,0.4334890746965308,0.017348430107216,416.2408426765597,23.558178839532843,255.37909437102536,17.702230619325427,1.8349526104657148,-0.0077570390087065,0.1463127598953742,0.0030805591568208,312.1806320074198,17.668634129649632,False,True,1.715618042656056,0.1593637308867224,0.4057868685747873,0.1414190961466141,124.09576141607435,56.44351189080142,122.00258283704562,69.90803925473867,1.9124268480736784,-0.1968088054176227,0.0491749670986557,0.0223666611050199,139.60773159308366,63.49895087715159
-17.0,False,True,1.928174666198456,0.0213301318278324,0.3285153308486365,0.0150826808590633,316.2735990957268,20.535289920710536,256.05078161411154,20.36149365692132,1.691627802272308,0.2365468639261481,0.1148747063762589,0.0028020746342118,237.2051993217951,15.401467440532905,False,True,1.9422595854864984,0.0165057058203269,0.0411708087985752,0.0141717796168222,40.663021144139606,13.335552445142811,394.02185326551376,187.33236659510527,1.7408887981619887,0.2013707873245096,0.0169617718899358,0.0055626609198315,45.74589878715705,15.002496500785664
-16.25,False,True,1.6468249650193938,0.0327963885377298,0.0327963885377298,0.0327963885377298,0.2477449500196989,1.3333333333333333,2.009081685017326,10.997703071392449,1.5518616683364486,0.0949632966829452,8.48948148210735e-05,8.284281588762126e-05,0.1858087125147741,1.0,False,True,1.3480206555614749,0.0214465394348038,0.0543888419147989,0.0197825494376683,47.52093853328695,15.3176876613251,348.5661933192843,169.4030446444962,1.5755526755025853,-0.2275320199411106,0.020067963907638,0.0064686181002217,53.46105584994781,17.232398618990736
-15.5,False,True,1.23790076104418,0.0184606412879281,0.0611947521521764,0.0130536446397463,14.651211235678508,4.419835779102885,63.67634931036368,23.52644944126158,1.4156542086581356,-0.1777534476139557,0.0050701001319398,0.000643363034229,10.98840842675888,3.314876834327164,False,True,1.609394663153444,0.1547940521882314,0.2725239254679732,0.1121960002938775,61.93504806700969,32.06464157922251,90.66546825272746,59.97082685935327,1.416418480095468,0.1929761830579761,0.0275948233961924,0.0142862264461882,69.6769290753859,36.07272177662532
-14.75,False,True,1.3109759569023995,0.015,0.1120371361607133,0.008,175.39870648198027,15.292643393997444,416.3736081401176,46.9236385061843,1.283005423237369,0.0279705336650302,0.061010140546914,0.0021836732297995,131.5490298614852,11.469482545498083,False,True,1.3579468414060465,0.0156674329724598,0.0420923892572688,0.0179403155717631,45.62088041296176,14.873662335098196,432.384532857685,232.0222711241943,1.263486211940637,0.0944606294654093,0.0208971866712467,0.0068130578692937,51.32349046458198,16.73287012698547
-14.0,False,True,1.3785480773272898,0.0180254452550447,0.2854354404748635,0.012745914573749,334.33552470928447,21.113519356383467,311.525381302414,24.0944585705674,1.1539153120741497,0.2246327652531401,0.1073845275833975,0.00285884811046,250.75164353196337,15.8351395172876,False,True,1.2830187835632576,0.0308085204621158,0.1049689223677696,0.033252274969459,84.42030422474343,23.28629726867836,320.8457124252886,134.76944436759845,1.116755871038092,0.1662629125251655,0.0384973012780042,0.0106190046320482,94.97284225283636,26.197084427263157
-13.25,False,True,0.980843044389384,0.0182737632558305,0.3440583745021681,0.0129215019159953,472.6580018821928,25.1039970756901,365.37067562775536,23.76704446880316,1.0283838751684766,-0.0475408307790926,0.1518846648194818,0.003370075263809,354.49350141164456,18.827997806767574,False,True,1.0001045663948092,0.0764023359665479,0.4141063165023412,0.0618660571391313,272.67710798231025,58.80626968323642,262.69202602495324,68.91834940702383,0.9762274573878336,0.0238771090069755,0.1275516617380869,0.0275081303092062,306.761746480099,66.15705339364098
