phi1_center,phi1_lo,phi1_hi,fit_lo,fit_hi,n_signal,n_control,n_depth,cluster_bin,success,sampler_used,optimizer_success,sampler_success,message,mu_prior_center,mu_prior_sigma,f_stream,f_stream_err,mu,mu_err,sigma,sigma_err,bg_tilt,bg_tilt_err,n_stream,n_stream_err,linear_density,linear_density_err,peak_surface_density,peak_surface_density_err,map_neglogpost,acc_frac,track_poly,track_resid
-12.5,-13.0625,-11.9375,-0.464107211201062,2.5358927887989378,2367,1622,11653,False,True,map,True,True,laplace_ok,1.035892788798938,0.35,0.1007312720576122,0.019109015065708376,0.9078942295316442,0.04119111576195791,0.2373695040729495,0.045346559099968715,0.05397178121734353,0.026791069832512525,238.4309209603681,45.23103866053172,211.93859640921607,40.20536769825042,356.2010515495153,95.8985927267478,2561.0911727408406,nan,0.85930963095946,0.04858459857218422
-11.75,-12.3125,-11.1875,-0.6285232688895739,2.371476731110426,2249,1562,11273,False,True,map,True,True,laplace_ok,0.8714767311104261,0.35,0.07308860235252797,0.015144164005823078,0.9401588913948464,0.03682103736489904,0.17339657890676638,0.039491643185756715,0.041151134489167455,0.026088327432483637,164.3762666908354,34.059224849096104,146.11223705852035,30.27486653252987,336.1678149257084,103.50725030150903,2445.8652603979417,nan,0.7364862231650734,0.20367266822977304
-11.0,-11.5625,-10.4375,-0.7697105120167109,2.2302894879832893,2215,1644,11304,False,True,map,True,True,laplace_ok,0.7302894879832891,0.35,0.07861126141940601,0.025031893780203346,0.6791355080443013,0.07398152018763243,0.23821117695843216,0.09725096029787662,0.024427127932640774,0.02671894433612028,174.12394404398432,55.44564472315041,154.77683915020827,49.28501753168925,259.2112845094783,134.20729071192676,2423.791438719495,nan,0.6185961983426324,0.060539309701668986
-10.25,-10.8125,-9.6875,-0.8947663368973917,2.1052336631026085,2129,1566,10922,False,True,map,True,True,laplace_ok,0.6052336631026083,0.35,0.17473045492378322,0.056489802256541356,0.4181914656186277,0.09960196810989791,0.5346461731198359,0.1258989911567188,0.11603974504095164,0.045594939480092855,372.0011385327345,120.26678900417654,330.667678695764,106.90381244815693,246.73760783539421,98.68644410518407,2312.9814475583644,nan,0.5056395564921371,-0.08744809087350941
-9.5,-10.0625,-8.9375,-1.0282842428982042,1.9717157571017958,2075,1487,10644,False,True,map,True,True,laplace_ok,0.4717157571017958,0.35,0.10274975265162335,0.015976597908361128,0.2740328343208771,0.0297588175547135,0.19121798248578348,0.027811842411054506,0.02715012696765011,0.02784162765338287,213.20573675211847,33.15144065984934,189.51621044632753,29.467947253199416,395.3918359854928,84.18385552147453,2254.1655512395646,nan,0.3976162976135872,-0.12358346329271008
-8.75,-9.3125,-8.1875,-1.1641225444877525,1.8358774555122475,2062,1564,10721,False,True,map,True,True,laplace_ok,0.33587745551224757,0.35,0.06425412840509445,0.014485397524538474,0.25232838393137696,0.031328687348558024,0.13482471424065076,0.037570048297732375,-0.048006276866424925,0.02693700588098948,132.49201277130476,29.868889695598334,117.77067801893756,26.550124173865186,348.47989938577496,124.90628093406087,2248.620291545349,nan,0.29452642170698284,-0.04219803777560588
-8.0,-8.5625,-7.4375,-1.2889769410928507,1.7110230589071493,2105,1541,10572,False,True,map,True,True,laplace_ok,0.2110230589071494,0.35,0.052162483221267264,0.010866006231799164,0.13089294039423896,0.02323346646800842,0.10250641318105577,0.021616573431821582,-0.011204241089393961,0.026419168480282376,109.8020271807676,22.87294311793724,97.60180193846008,20.331504993721992,379.8541401291981,112.59573301992423,2304.4672362182855,nan,0.1963699287723243,-0.06547698837808533
-7.25,-7.8125,-6.6875,-1.4096807886558471,1.5903192113441529,2099,1583,10457,False,True,map,True,True,laplace_ok,0.0903192113441528,0.35,0.05724274839081858,0.011183087224904208,0.07125865849281,0.02367625248720564,0.10460027173781151,0.020835063961923552,0.009485498318957534,0.02694629879499655,120.1525288723282,23.47330008507393,106.80224788651395,20.865155631176826,407.34055099440826,113.64886185550972,2286.4276195521775,nan,0.1031468188096113,-0.03188816031680129
-6.5,-7.0625,-5.9375,-1.545907882306734,1.454092117693266,2055,1569,10269,False,True,map,True,True,laplace_ok,-0.045907882306733955,0.35,0.11309564282283932,0.024913160696576318,-0.021261085482070275,0.04280756734526847,0.23654023998413537,0.06584348591296856,0.06509197973316776,0.028551304234307052,232.4115460009348,51.196545231464334,206.58804088971982,45.50804020574608,348.42572300483374,123.68360901867563,2211.9636635302195,nan,0.014857091818843648,-0.03611817730091392
-5.75,-6.3125,-5.1875,-1.6921134516294951,1.3078865483705049,2164,1618,10270,False,True,map,True,True,laplace_ok,-0.19211345162949506,0.35,0.08302133519395843,0.013184702311060883,-0.2175243313943997,0.021491467916087116,0.12936697928369703,0.021030700659196797,0.04104613490515875,0.027091041667644315,179.65816935972606,28.53169580113575,159.6961505419787,25.361507378787334,492.4714700869283,111.92080596693371,2333.589388911506,nan,-0.06849925219997832,-0.14902507919442137
