phi1_center,map_cluster_bin,map_success,map_mu,map_mu_err,map_sigma,map_sigma_err,map_linear_density,map_linear_density_err,map_peak_surface_density,map_peak_surface_density_err,map_track_poly,map_track_resid,map_f_stream,map_f_stream_err,map_n_stream,map_n_stream_err,alt_cluster_bin,alt_success,alt_mu,alt_mu_err,alt_sigma,alt_sigma_err,alt_linear_density,alt_linear_density_err,alt_peak_surface_density,alt_peak_surface_density_err,alt_track_poly,alt_track_resid,alt_f_stream,alt_f_stream_err,alt_n_stream,alt_n_stream_err
-20.0,False,True,1.7443348405322097,0.016112516495232,0.0340238348987262,0.0124632988782072,31.58066590921472,11.42622333379353,370.2952036982042,190.65370967193417,2.1578429971867346,-0.4135081566545249,0.0123878135104137,0.0044820436717286,35.52824914786655,12.85450125051772,False,True,1.795187509564993,0.3062754377739721,0.4295894369417441,0.5637729725175066,50.33726510883098,54.682092404880734,46.746175778087725,79.63810454903756,2.8004558460903324,-1.0052683365253394,0.0197452661253259,0.0214495655353873,56.62942324743485,61.517353955490826
-19.25,False,True,2.01058508191725,0.0934157642968028,0.1941723635369016,0.075818803473457,78.36018050759347,31.19246436869919,160.997108625225,89.77289569585402,2.011333777646251,-0.0007486957290008,0.02941448217252,0.0117088830212834,88.15520307104265,35.09152241478659,False,True,1.9759837992406772,0.2059371791321134,0.2760772951003103,0.269664185739341,64.33008076747588,56.9107661198476,92.95943409783258,122.50622758436955,2.5636935701039323,-0.5877097708632548,0.0241479282160194,0.0213629001951379,72.37134086341037,64.02461188482854
-18.5,False,True,1.9343833612433732,0.0248346252361665,0.0506534908494899,0.0195638686447301,38.614905119568505,14.561736476659815,304.1274756691468,164.1664979680425,1.8681927143116357,0.0661906469317379,0.0150109772838681,0.0056606612081003,43.44176825951457,16.381953536242293,False,True,1.96785917543536,0.2205917190867461,0.3521949516563128,0.4464172161919,60.5182864393526,63.52540799828273,68.55096327917418,112.81741408477173,2.336109583338575,-0.3682504079032156,0.0235255951085942,0.0246945694533752,68.08307224427168,71.46608399806807
-17.75,False,True,1.808900686172616,0.0561467647578965,0.1156671705931194,0.0485534410867664,59.366937103592136,23.255793985755236,204.75975289365576,117.56452312633684,1.7284198071828885,0.0804808789897271,0.0233360601822296,0.0091414284535201,66.78780424154115,26.162768233974635,False,True,1.805308649134394,0.1859634465340817,0.3156720923403479,0.3332458118674282,65.99781529639934,60.39372879375982,83.40717971188485,116.52626834454144,2.1177038857942607,-0.3123952366598665,0.0259425374592764,0.0237396732679873,74.24754220844926,67.9429448929798
-17.0,False,True,1.9407414365320597,0.0183179838153019,0.04268439595294,0.0168956674269845,39.05217471745777,13.806814095364215,364.99435656988993,193.7139257121676,1.5920150562600088,0.3487263802720506,0.0161047274769574,0.0056937924696791,43.93369655713999,15.532665857284742,False,False,1.848126155141645,0.2616887040638089,0.5643423451322452,0.6455182112135635,103.5607406860606,117.22528447321048,73.20867981238754,117.81089090949148,1.9084764774709893,-0.0603503223293444,0.0427074168884964,0.0483425385015989,116.50583327181818,131.87844503236178
-16.25,False,True,1.3551298583564144,0.0185927254275352,0.0547917395598317,0.0167480693207106,52.35067107294832,15.176554006257144,381.1686992631679,160.57830117567465,1.458978461542997,-0.1038486031865826,0.0220661314938429,0.0063970113364703,58.894504957066864,17.073623257039287,False,True,1.3661743255478265,0.1198727905323984,0.0824699821237098,0.1145104171924228,57.08172522874983,45.18393226577294,276.1285142252804,441.333961909718,1.7084273583687606,-0.3422530328209341,0.024060300068319,0.0190453067811894,64.21694088234355,50.83192379899455
-15.5,False,True,1.589760870569917,0.1325679812581456,0.2742907876988708,0.0939006817419142,73.68213251218204,33.45426417330626,107.1669895145059,60.93876841669252,1.3293100230318529,0.2604508475380642,0.0329592044040575,0.0149646310914391,82.8923990762048,37.63604719496954,False,True,1.5692193432952124,0.2372589736778452,0.3353222025642398,0.3172966376016722,47.31365035968958,45.73103500396778,56.29038406723021,76.1398510490426,1.5175565284875752,0.0516628148076372,0.0211641577155669,0.0204562283814965,53.22785665465078,51.44741437946376
-14.75,False,True,1.3524893715173825,0.0157386544581578,0.038263090659489,0.023787546328312,43.187181093653685,16.740840921655682,450.2823011067744,329.891741029371,1.203009740726577,0.1494796307908055,0.019774350317607,0.0076652202022232,48.5855787303604,18.833446036862643,False,True,1.3534864771753825,0.157365174457925,0.1387706844975479,0.2057150368228044,61.62655355416543,60.50136438459626,177.1659331161849,315.0046214189215,1.335863987827432,0.0176224893479504,0.0282172864258999,0.0277020899196869,69.3298727484361,68.0640349326708
-14.0,False,True,1.2965032840819029,0.0225256574474033,0.079295248336632,0.0224055455929392,76.30743832795976,19.398530240500996,383.91031110605087,145.91864700057462,1.0800776146271684,0.2164256694547344,0.0348259099874055,0.0088532845925207,85.84586811895473,21.823346520563614,False,True,1.3031878622006512,0.1033511681991258,0.1132881394138142,0.1516404604545319,92.9244406169932,114.8120250820802,327.2318570733833,596.0873794199157,1.1633497363883318,0.1398381258123193,0.042409734561508,0.0523989972484138,104.53999569411737,129.16352821734023
-13.25,False,True,1.013575928565442,0.0771831885632055,0.4179134720457669,0.0637730328296498,273.31277785936584,59.66567144835884,260.9057380426462,69.49287994808466,0.960513644733628,0.0530622838318139,0.1292462694795235,0.0282151661956299,307.4768750917865,67.12388037940369,False,True,1.0204242655277158,0.0965344149128311,0.4265073551267507,0.0888307964112484,265.346680965604,76.13373289608286,248.19738447396836,87.99727617994525,1.0000137741702746,0.0204104913574412,0.1254791997000018,0.0360027110164326,298.51501608630446,85.65044950809322
