phi1_center,map_cluster_bin,map_success,map_mu,map_mu_err,map_sigma,map_sigma_err,map_linear_density,map_linear_density_err,map_peak_surface_density,map_peak_surface_density_err,map_track_poly,map_track_resid,map_f_stream,map_f_stream_err,map_n_stream,map_n_stream_err,alt_cluster_bin,alt_success,alt_mu,alt_mu_err,alt_sigma,alt_sigma_err,alt_linear_density,alt_linear_density_err,alt_peak_surface_density,alt_peak_surface_density_err,alt_track_poly,alt_track_resid,alt_f_stream,alt_f_stream_err,alt_n_stream,alt_n_stream_err
-5.0,False,True,-0.2905412379144136,0.0251651641174322,0.1689639989296017,0.0230276426863658,219.359944185965,28.95275465254484,517.932559105336,98.26383498524686,-0.1605860206937165,-0.1299552172206971,0.1169019124629135,0.0154295826547195,246.7799372092106,32.57184898411294,False,True,-0.2892295524654217,0.0256243998089449,0.1705535103394852,0.022956153985769,214.8557127763507,28.692245197051214,502.5697087187335,95.28972866746145,-0.1879258557932622,-0.1013036966721595,0.1145015049139718,0.0152907512300722,241.7126768733945,32.27877584668262
-4.25,False,True,-0.3418284062705919,0.0121957469553416,0.1250453005561532,0.0116643787543593,290.30940837260016,25.84764355021792,926.1979209378354,119.43495313407016,-0.2246026498651998,-0.1172257564053921,0.1504367040162023,0.0133941036361101,326.5980844191752,29.07859899399516,False,True,-0.3418729613477889,0.0119353275688331,0.1251430958816921,0.011771748998838,288.69289464505414,26.67298586906088,920.3208608029774,121.34561603909484,-0.2414582668929278,-0.100414694454861,0.1495990356866356,0.0138217913876985,324.7795064756859,30.00710910269349
-3.5,False,True,-0.3157593285084926,0.0097666603949975,0.1250803613184863,0.0100383907469048,389.7971078006915,28.58950380081709,1243.2531009718775,135.16841355115477,-0.2825324360586248,-0.0332268924498677,0.1781884381453791,0.0130691555367408,438.521746275778,32.16319177591923,False,True,-0.3156479037988545,0.0098858941222945,0.1260698911257222,0.0101240815612249,388.2237267118494,28.940585651191327,1228.5158451189277,134.6112101751414,-0.2861708076160463,-0.0294770961828082,0.1774691964855061,0.0132296460209631,436.75169255083057,32.55815885759024
-2.75,False,True,-0.3237087090309719,0.0098984104662502,0.1203304618131829,0.00898678380859,380.02357012855936,28.064381976107065,1259.9259355354,132.33068885566084,-0.3343753792739913,0.0106666702430194,0.1699230987260052,0.0125486604622895,427.52651639462925,31.572429723120447,False,True,-0.3240942581499667,0.0100108005298453,0.12058443383064,0.0090037476784558,380.4361352741186,27.263437955088463,1258.6372430667757,130.26089468313518,-0.3220634779626174,-0.0020307801873492,0.1701075724099298,0.0121905277024938,427.9906521833834,30.67136769947452
-2.0,False,True,-0.2951489838879494,0.0111478916496169,0.1154045044628408,0.0106883817432545,300.645326458283,26.34062545454977,1039.3019985447816,132.50181524843077,-0.3801314795112995,0.08498249562335,0.1522854535189411,0.0133422798903054,338.2259922655684,29.633203636368485,False,True,-0.2954690065088606,0.0112328104181719,0.1161328661159208,0.0103579624029585,299.2388657387855,25.60807858957374,1027.9522022939495,127.0611089999944,-0.3491362779326413,0.0536672714237806,0.1515730409527841,0.0129712239591492,336.64372395613367,28.80908841327046
-1.25,False,True,-0.2655145454236581,0.0123337483629658,0.1123591317514136,0.0101571930319711,260.39324737552835,25.270210395822836,924.5521417783714,122.62097230831984,-0.4198007367705492,0.1542861913468911,0.1235522578226357,0.0119902938402786,292.9424032974694,28.428986695300686,False,True,-0.2657227313460983,0.0124497940758893,0.1125433329883148,0.0102466454872443,258.3188471826569,24.944508564833345,915.6856050852724,121.52833647372978,-0.367389207526118,0.1016664761800196,0.122567989489873,0.0118357537475485,290.6087030804891,28.062572135437517
-0.5,True,True,-0.0238975944251232,0.005011518463326,0.0947713837079652,0.0063637235805775,882.6344257131191,37.93877199104519,3715.469551862269,296.22479888036383,-0.4533831510517406,0.4294855566266173,0.2947354493699196,0.012668779605202,992.963728927259,42.68111848992584,True,True,-0.0239447719833666,0.0050024755782763,0.0952670552555469,0.006176342079049,883.8273201974126,35.01720802591621,3701.133467963607,281.2109918929418,-0.3768222667430474,0.3528774947596808,0.2951337890240692,0.0116931905696514,994.3057352220892,39.39435902915574
0.25,True,True,0.0141670630928123,0.0039640487526352,0.0884156601032498,0.0049871760204943,997.7058752322724,37.5593093471895,4501.771027556239,305.2863493664335,0.2332332151753417,-0.2190661520825293,0.3123905120056517,0.0117601511315302,1122.4191096363063,42.25422301558819,True,True,0.0144238944847619,0.0038924886214632,0.0892139367037787,0.0049695329333816,1001.401272845998,37.6074234895805,4478.014558561214,300.83621573449545,0.2275577878978741,-0.2131338934131122,0.3135475736019337,0.01177521609401,1126.5764319517475,42.30835142577806
1.0,False,True,0.2872887319563587,0.0174130745513972,0.135084911522137,0.0152366904642871,230.02753652679093,26.56652382663069,679.3335313550795,109.66754575833586,0.2965931211860967,-0.0093043892297379,0.1110171508333933,0.012821681383509,258.7809785926398,29.88733930495952,False,True,0.2891521287682115,0.0174752048170152,0.1353988065223071,0.0158157744077579,224.89140142588175,27.212338407470767,662.6254014486751,111.44290606691048,0.2967410267585434,-0.0075888979903319,0.1085383211514873,0.0131333679572735,253.002826604117,30.61388070840461
1.75,False,True,0.4041332383882928,0.0170842234147605,0.1332965401269467,0.0159970265447587,225.72769960260192,25.8754579591015,675.5788495595538,112.119488347597,0.3857172487953373,0.0184159895929555,0.1119681049616081,0.0128350485908241,253.94366205292715,29.10989020398919,False,True,0.4032320214552611,0.0175990327131525,0.1332371564766233,0.0156562293564805,220.84016468762445,24.738972616917383,661.2455656854745,107.35157801977304,0.3895226781094777,0.0137093433457834,0.1095437324839407,0.012271315782201,248.44518527357752,27.831344194032056
