phi1_center,phi1_lo,phi1_hi,fit_lo,fit_hi,n_signal,n_control,n_depth,cluster_bin,success,sampler_used,optimizer_success,sampler_success,message,mu_prior_center,mu_prior_sigma,f_stream,f_stream_err,mu,mu_err,sigma,sigma_err,bg_tilt,bg_tilt_err,n_stream,n_stream_err,linear_density,linear_density_err,peak_surface_density,peak_surface_density_err,map_neglogpost,acc_frac,track_poly,track_resid
2.5,1.9375,3.0625,-1.0153774977427115,1.9846225022572885,2408,2615,12219,False,True,map,True,True,laplace_ok,0.48462250225728853,0.35,0.0708184049951847,0.01285224206851104,0.5320356068341454,0.021749904568137805,0.12326251242338049,0.026736475021538784,-0.04553634873087645,0.02503157843561887,170.53071922840476,30.948198900974585,151.5828615363598,27.50951013419963,490.60181609294773,138.7493991499917,2615.196812153762,nan,0.5006055980030637,0.03143000883108171
3.25,2.6875,3.8125,-0.8459295681001698,2.15407043189983,2484,2933,12947,False,True,map,True,True,laplace_ok,0.6540704318998302,0.35,0.11744198163893718,0.02168805361931276,0.5625554073189236,0.04206075396198849,0.2718566885714859,0.05320735663498764,-0.09756534943491046,0.026160573652150982,291.72588239111997,53.873125190372896,259.3118954587733,47.88722239144258,380.5331384456196,102.3972439651446,2687.141871141963,nan,0.6412581688092758,-0.07870276149035216
4.0,3.4375,4.5625,-0.6737911454631924,2.326208854536808,2431,3103,13668,False,True,map,True,True,laplace_ok,0.8262088545368076,0.35,0.07021192407112306,0.014011296536947724,0.7938204329371985,0.03359916209320067,0.16053567985874342,0.03416446590200585,-0.13053335096637023,0.024648426665214256,170.68518741690016,34.061461881319914,151.72016659280015,30.2768550056177,377.03511952405626,109.99703635668732,2627.7628438381644,nan,0.8076749612139738,-0.013854528276775246
4.75,4.1875,5.3125,-0.4582246110468864,2.5417753889531136,2474,3489,15105,False,False,map,True,False,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH;laplace_failed:SVD did not converge,1.0417753889531136,0.35,0.018216010384343884,nan,0.9779828311333723,nan,0.029999999999999995,nan,-0.04968053845577126,nan,45.06640969086677,nan,40.059030836326016,nan,532.7080370838405,nan,2703.970795049479,nan,0.9998559752171572,-0.021873144083784934
5.5,4.9375,6.0625,-0.22758286008600948,2.7724171399139905,2818,4007,16373,False,True,map,True,True,laplace_ok,1.2724171399139905,0.35,0.04966925706799985,0.011745250215826395,1.197852027991968,0.044911197781080554,0.1700224987286183,0.03463840535194403,0.011984115392876431,0.02314056906822672,139.9679664176236,33.09811510819878,124.41597014899874,29.42054676284336,291.93072223237226,91.11930682911476,3074.3104673237935,nan,1.2178012108188265,-0.019949182826858536
6.25,5.6875,6.8125,0.014858941518238078,3.014858941518238,3105,4441,16796,False,True,map,True,True,laplace_ok,1.514858941518238,0.35,0.03843407011186361,0.012931790907348297,1.5417694141909435,0.0619173962487436,0.18339975119397792,0.06693385311979466,0.016374030372681047,0.021933169469695552,119.33778769733651,40.153210767316466,106.07803350874356,35.691742904281305,230.74738276889948,114.54158393905274,3386.5509328810153,nan,1.4615106680189816,0.08025874617196194
7.0,6.4375,7.5625,0.26795221282898174,3.2679522128289817,3155,4762,17387,False,True,map,True,True,laplace_ok,1.7679522128289817,0.35,0.04594195697983904,0.017009732659213087,1.7797693353835862,0.11003222227738034,0.3133252367194033,0.09321792237907632,0.01971079050024335,0.022973790542814655,144.94687427139218,53.665706539817286,128.84166601901526,47.70285025761537,164.04803069973283,77.91742811169908,3446.9987936321927,nan,1.7309843468176225,0.048784988565963694
7.75,7.1875,8.3125,0.46909375975097944,3.4690937597509794,3111,4575,16672,False,True,map,True,True,laplace_ok,1.9690937597509794,0.35,0.010798497896428698,0.006279292002319781,2.122613262513661,0.08857194902401182,0.10068281208665679,0.04533195703426092,0.032757616236524296,0.02110954895276485,33.594126955789676,19.53487741921684,29.861446182924155,17.364335483748302,118.32201732751578,87.01772404099162,3431.065201403849,nan,2.026222247214749,0.09639101529891203
8.5,7.9375,9.0625,0.6493457302760524,3.6493457302760524,2935,4301,16132,False,True,map,True,True,laplace_ok,2.1493457302760524,0.35,0.018147476290753237,0.006856901004931516,2.1440940135906947,0.032572752941235,0.07095699747569705,0.02945465020080608,0.02996454356026139,0.021559692484109487,53.26284291336075,20.125004449473998,47.34474925632067,17.888892843976887,266.18688649868153,149.41556273944556,3233.46771055392,nan,2.347224369210361,-0.20313035561966641
9.25,8.6875,9.8125,0.8087081244042023,3.8087081244042023,2789,3927,15366,False,True,map,True,True,laplace_ok,2.3087081244042023,0.35,0.018893608161553572,0.007766866556623599,3.034385622442387,0.03197593067704246,0.07345573663645077,0.037202936021815354,0.006697494071823406,0.023625449220356833,52.69427316257291,21.661790826423218,46.83935392228703,19.25492517904286,254.3871931850503,165.9376002656317,3067.8377113667448,nan,2.6939907128044593,0.3403949096379275
10.0,9.4375,10.5625,0.9471809421354291,3.947180942135429,2784,3513,14757,False,True,map,True,True,laplace_ok,2.447180942135429,0.35,0.014990133986189645,0.006787190783830804,2.6939972177340743,0.04869398219066585,0.07899680931024997,0.034825425255218916,0.009037225096171385,0.022479619949706545,41.73253301755197,18.89553914218496,37.09558490449064,16.796034793053295,187.33664516121496,118.38614125000264,3065.6481288858436,nan,3.0665212779970425,-0.37252406026296825
